0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 label
0.0090476084 0.0064344377 0.0047010788 0.0034568937 0.0025827410 0.0019481464 0.0014983099 0.0011710041 0.0008953587 0.0007121863 0.0005676240 0.0004500477 0.0003649337 0.0002953278 0.0002423930 0.0002197958 0.0001503237 0.0001054463 0.0000751657 0.0000549677 0.0000402434 0.0000302032 0.0000227824 0.0000175069 0.0000135557 0.0000106247 0.0000083417 0.0000066278 0.0000053526 0.0000043220 0.0000034841 0.0000028407 0.0000023416 0.0000019595 0.0000016207 0.0000013514 0.0000011453 0.0000009533 0.0000008140 0.0000006813 0.0000005873 0.0000005090 0.0000004339 0.0000003715 0.0000003294 0.0000002812 0.0000002416 0.0000002128 0.0000001846 0.0000001614 0.0000001436 0.0000001287 0.0000001142 0.0000001029 0.0000000890 0.0000000806 0.0000000710 0.0000000627 0.0000000570 0.0000000496 0.0000000459 0.0000000425 0.0000000389 0.0000000365 0.0000000321 0.0000000288 0.0000000274 0.0000000233 0.0000000224 0.0000000205 0.0000000182 0.0000000170 0.0000000160 0.0000000150 0.0000000134 0.0000000128 0.0000000110 0.0000000103 0.0000000103 0.0000000093 0.0000000082 0.0000000073 0.0000000072 0.0000000066 0.0000000061 0.0000000054 0.0000000051 0.0000000043 0.0000000044 0.0000000038 0.0000000038 0.0000000034 0.0000000030 0.0000000028 0.0000000000
0.0101037873 0.0072049472 0.0052702702 0.0038766442 0.0029079328 0.0022077825 0.0017046929 0.0013361555 0.0010267760 0.0008224541 0.0006600003 0.0005270461 0.0004283210 0.0003480700 0.0002879301 0.0002611695 0.0001816815 0.0001289502 0.0000932784 0.0000685394 0.0000512330 0.0000387135 0.0000296757 0.0000230629 0.0000181397 0.0000143601 0.0000114413 0.0000092052 0.0000074245 0.0000060618 0.0000050200 0.0000041458 0.0000034374 0.0000028753 0.0000024100 0.0000020373 0.0000017284 0.0000014496 0.0000012526 0.0000010800 0.0000009322 0.0000008116 0.0000007043 0.0000006196 0.0000005272 0.0000004683 0.0000004026 0.0000003629 0.0000003130 0.0000002773 0.0000002504 0.0000002208 0.0000002005 0.0000001750 0.0000001591 0.0000001429 0.0000001296 0.0000001134 0.0000001043 0.0000000922 0.0000000847 0.0000000770 0.0000000688 0.0000000668 0.0000000590 0.0000000551 0.0000000506 0.0000000444 0.0000000445 0.0000000394 0.0000000371 0.0000000330 0.0000000299 0.0000000288 0.0000000253 0.0000000258 0.0000000227 0.0000000217 0.0000000202 0.0000000177 0.0000000171 0.0000000141 0.0000000144 0.0000000130 0.0000000130 0.0000000115 0.0000000114 0.0000000101 0.0000000089 0.0000000089 0.0000000085 0.0000000076 0.0000000072 0.0000000067 0.0000000000
0.0227981494 0.0162443422 0.0118944422 0.0088014225 0.0066200701 0.0050113661 0.0038720190 0.0030404210 0.0023389923 0.0018722721 0.0015015441 0.0012004909 0.0009775626 0.0007959256 0.0006588408 0.0005984821 0.0004146144 0.0002945578 0.0002123070 0.0001556155 0.0001159794 0.0000878819 0.0000670735 0.0000520573 0.0000408640 0.0000323369 0.0000257735 0.0000206120 0.0000168106 0.0000136346 0.0000111855 0.0000092142 0.0000076432 0.0000064460 0.0000053568 0.0000045131 0.0000038644 0.0000032836 0.0000028135 0.0000024132 0.0000020599 0.0000017747 0.0000015366 0.0000013495 0.0000011704 0.0000010186 0.0000008995 0.0000007969 0.0000006904 0.0000006174 0.0000005499 0.0000004934 0.0000004237 0.0000003793 0.0000003422 0.0000003136 0.0000002743 0.0000002475 0.0000002321 0.0000002065 0.0000001906 0.0000001683 0.0000001609 0.0000001383 0.0000001275 0.0000001228 0.0000001103 0.0000001022 0.0000000931 0.0000000855 0.0000000789 0.0000000727 0.0000000692 0.0000000626 0.0000000566 0.0000000519 0.0000000486 0.0000000473 0.0000000406 0.0000000390 0.0000000372 0.0000000333 0.0000000311 0.0000000283 0.0000000282 0.0000000251 0.0000000227 0.0000000205 0.0000000191 0.0000000173 0.0000000167 0.0000000146 0.0000000148 0.0000000138 0.0000000000
0.0095588216 0.0068763131 0.0050624570 0.0037493528 0.0028262644 0.0021575300 0.0016744724 0.0013179969 0.0010192966 0.0008185943 0.0006546143 0.0005250788 0.0004273079 0.0003492806 0.0002899494 0.0002629544 0.0001819776 0.0001298025 0.0000944703 0.0000694773 0.0000516502 0.0000389277 0.0000296063 0.0000230218 0.0000176418 0.0000140154 0.0000112530 0.0000091345 0.0000072880 0.0000060045 0.0000048298 0.0000039400 0.0000033175 0.0000027309 0.0000022871 0.0000019131 0.0000016341 0.0000013841 0.0000012011 0.0000010044 0.0000008728 0.0000007357 0.0000006237 0.0000005553 0.0000004624 0.0000004206 0.0000003500 0.0000003196 0.0000002868 0.0000002539 0.0000002176 0.0000001910 0.0000001706 0.0000001492 0.0000001404 0.0000001267 0.0000001097 0.0000001018 0.0000000906 0.0000000841 0.0000000752 0.0000000633 0.0000000608 0.0000000519 0.0000000498 0.0000000468 0.0000000391 0.0000000397 0.0000000363 0.0000000329 0.0000000297 0.0000000275 0.0000000273 0.0000000238 0.0000000221 0.0000000216 0.0000000199 0.0000000181 0.0000000164 0.0000000161 0.0000000135 0.0000000145 0.0000000135 0.0000000134 0.0000000109 0.0000000095 0.0000000109 0.0000000087 0.0000000076 0.0000000070 0.0000000064 0.0000000070 0.0000000060 0.0000000063 0.0000000000
0.0121592377 0.0087428365 0.0064380006 0.0047619115 0.0035905775 0.0027351827 0.0021194146 0.0016718147 0.0012924537 0.0010409847 0.0008298685 0.0006698370 0.0005463483 0.0004450402 0.0003665186 0.0003334332 0.0002329736 0.0001658412 0.0001206609 0.0000887058 0.0000663213 0.0000500552 0.0000383296 0.0000296068 0.0000231857 0.0000181474 0.0000147896 0.0000118553 0.0000094681 0.0000078662 0.0000063351 0.0000052207 0.0000042372 0.0000035828 0.0000030784 0.0000025805 0.0000021695 0.0000018320 0.0000015969 0.0000013349 0.0000011124 0.0000009950 0.0000008792 0.0000007376 0.0000006461 0.0000005571 0.0000004992 0.0000004177 0.0000003881 0.0000003393 0.0000002979 0.0000002635 0.0000002382 0.0000002164 0.0000001807 0.0000001634 0.0000001528 0.0000001304 0.0000001209 0.0000001079 0.0000001045 0.0000000942 0.0000000803 0.0000000788 0.0000000689 0.0000000618 0.0000000567 0.0000000512 0.0000000525 0.0000000446 0.0000000456 0.0000000432 0.0000000378 0.0000000338 0.0000000318 0.0000000321 0.0000000273 0.0000000244 0.0000000250 0.0000000235 0.0000000227 0.0000000172 0.0000000196 0.0000000163 0.0000000125 0.0000000129 0.0000000149 0.0000000117 0.0000000123 0.0000000110 0.0000000111 0.0000000090 0.0000000069 0.0000000088 0.0000000000
0.0383337652 0.0274082039 0.0201000511 0.0148122014 0.0111318075 0.0084264947 0.0065394566 0.0051340930 0.0039472194 0.0031705718 0.0025405476 0.0020345721 0.0016600668 0.0013574258 0.0011192075 0.0010177539 0.0007047594 0.0005037764 0.0003627188 0.0002688697 0.0002012633 0.0001503619 0.0001174904 0.0000910603 0.0000717212 0.0000566324 0.0000453593 0.0000366495 0.0000290550 0.0000238087 0.0000194925 0.0000162579 0.0000135873 0.0000114364 0.0000096656 0.0000081242 0.0000069422 0.0000058953 0.0000051041 0.0000042830 0.0000037377 0.0000032777 0.0000027989 0.0000023688 0.0000022128 0.0000018492 0.0000016546 0.0000014237 0.0000013248 0.0000011446 0.0000009972 0.0000008881 0.0000007957 0.0000007167 0.0000006721 0.0000005532 0.0000005382 0.0000004686 0.0000004081 0.0000003996 0.0000003677 0.0000003219 0.0000002965 0.0000002877 0.0000002352 0.0000002279 0.0000002037 0.0000001921 0.0000001939 0.0000001682 0.0000001697 0.0000001565 0.0000001271 0.0000001177 0.0000001197 0.0000001127 0.0000001041 0.0000000903 0.0000000897 0.0000000829 0.0000000785 0.0000000713 0.0000000674 0.0000000629 0.0000000540 0.0000000554 0.0000000499 0.0000000473 0.0000000375 0.0000000440 0.0000000318 0.0000000391 0.0000000324 0.0000000333 0.0000000000
0.0242318718 0.0170888437 0.0123532312 0.0089657414 0.0066423552 0.0049428417 0.0037972548 0.0029187975 0.0022186243 0.0017638051 0.0013840610 0.0010834656 0.0008848743 0.0007128415 0.0005759384 0.0005197456 0.0003564049 0.0002444456 0.0001719788 0.0001258788 0.0000913790 0.0000683239 0.0000497037 0.0000387392 0.0000290542 0.0000227272 0.0000178822 0.0000142001 0.0000113009 0.0000095235 0.0000072818 0.0000057380 0.0000048577 0.0000039308 0.0000033639 0.0000026029 0.0000022079 0.0000019407 0.0000016604 0.0000013712 0.0000011408 0.0000010570 0.0000008787 0.0000007695 0.0000006347 0.0000005232 0.0000005105 0.0000004000 0.0000003349 0.0000003195 0.0000002927 0.0000002562 0.0000002084 0.0000001722 0.0000001668 0.0000001388 0.0000001640 0.0000001154 0.0000001111 0.0000000956 0.0000000846 0.0000000796 0.0000000627 0.0000000782 0.0000000697 0.0000000623 0.0000000521 0.0000000437 0.0000000555 0.0000000387 0.0000000339 0.0000000399 0.0000000409 0.0000000352 0.0000000277 0.0000000266 0.0000000240 0.0000000250 0.0000000240 0.0000000157 0.0000000192 0.0000000197 0.0000000166 0.0000000199 0.0000000093 0.0000000185 0.0000000090 0.0000000121 0.0000000064 0.0000000104 0.0000000090 0.0000000081 0.0000000047 0.0000000054 0.0000000000
0.0078910662 0.0056828132 0.0041810236 0.0031023106 0.0023450264 0.0017849789 0.0013836932 0.0010916547 0.0008397749 0.0006721015 0.0005395417 0.0004351167 0.0003553575 0.0002879310 0.0002373332 0.0002161598 0.0001506012 0.0001073806 0.0000777505 0.0000570276 0.0000423711 0.0000321726 0.0000247045 0.0000190307 0.0000146701 0.0000116456 0.0000093864 0.0000074365 0.0000060703 0.0000049002 0.0000040491 0.0000033528 0.0000027611 0.0000022868 0.0000018783 0.0000015914 0.0000013517 0.0000011355 0.0000009723 0.0000008183 0.0000007276 0.0000006129 0.0000005251 0.0000004790 0.0000004055 0.0000003555 0.0000002994 0.0000002639 0.0000002317 0.0000002040 0.0000001919 0.0000001590 0.0000001518 0.0000001337 0.0000001191 0.0000001039 0.0000000921 0.0000000834 0.0000000738 0.0000000683 0.0000000613 0.0000000548 0.0000000538 0.0000000480 0.0000000424 0.0000000419 0.0000000351 0.0000000348 0.0000000284 0.0000000290 0.0000000244 0.0000000249 0.0000000228 0.0000000214 0.0000000214 0.0000000178 0.0000000197 0.0000000155 0.0000000140 0.0000000129 0.0000000127 0.0000000121 0.0000000110 0.0000000095 0.0000000097 0.0000000078 0.0000000083 0.0000000076 0.0000000066 0.0000000070 0.0000000057 0.0000000056 0.0000000047 0.0000000050 0.0000000000
0.0126797180 0.0091199867 0.0067101718 0.0049773892 0.0037660039 0.0028616116 0.0022184868 0.0017536074 0.0013582391 0.0010889189 0.0008737026 0.0007011246 0.0005735948 0.0004689491 0.0003876258 0.0003513810 0.0002461092 0.0001746625 0.0001273205 0.0000947932 0.0000701944 0.0000532061 0.0000406161 0.0000318982 0.0000245518 0.0000196258 0.0000154223 0.0000128034 0.0000101851 0.0000084211 0.0000068231 0.0000056684 0.0000046759 0.0000038235 0.0000032109 0.0000027360 0.0000023479 0.0000020008 0.0000016850 0.0000014439 0.0000012495 0.0000010874 0.0000009085 0.0000008102 0.0000007169 0.0000006321 0.0000005317 0.0000004713 0.0000003970 0.0000003781 0.0000003080 0.0000003069 0.0000002743 0.0000002383 0.0000002090 0.0000001726 0.0000001691 0.0000001446 0.0000001318 0.0000001187 0.0000001064 0.0000001078 0.0000000966 0.0000000830 0.0000000762 0.0000000703 0.0000000673 0.0000000613 0.0000000523 0.0000000490 0.0000000450 0.0000000443 0.0000000410 0.0000000362 0.0000000379 0.0000000319 0.0000000273 0.0000000264 0.0000000238 0.0000000232 0.0000000197 0.0000000227 0.0000000208 0.0000000173 0.0000000165 0.0000000136 0.0000000136 0.0000000117 0.0000000144 0.0000000118 0.0000000114 0.0000000093 0.0000000082 0.0000000086 0.0000000000
0.0144947508 0.0103062119 0.0074677507 0.0054289732 0.0040383341 0.0030352148 0.0023037231 0.0017810946 0.0013669368 0.0010678482 0.0008391883 0.0006657257 0.0005368967 0.0004308426 0.0003489605 0.0003139249 0.0002110588 0.0001459945 0.0001029128 0.0000739685 0.0000527185 0.0000388022 0.0000293474 0.0000219179 0.0000165428 0.0000125825 0.0000097119 0.0000078394 0.0000060690 0.0000048897 0.0000037238 0.0000030527 0.0000025156 0.0000020390 0.0000017039 0.0000013132 0.0000011995 0.0000009766 0.0000007674 0.0000006513 0.0000005270 0.0000004974 0.0000003852 0.0000003375 0.0000002977 0.0000002494 0.0000002158 0.0000001831 0.0000001597 0.0000001377 0.0000001176 0.0000001081 0.0000000903 0.0000000670 0.0000000653 0.0000000676 0.0000000519 0.0000000577 0.0000000409 0.0000000354 0.0000000339 0.0000000302 0.0000000240 0.0000000243 0.0000000278 0.0000000172 0.0000000239 0.0000000173 0.0000000169 0.0000000153 0.0000000143 0.0000000111 0.0000000136 0.0000000144 0.0000000076 0.0000000096 0.0000000051 0.0000000066 0.0000000062 0.0000000063 0.0000000073 0.0000000050 0.0000000068 0.0000000064 0.0000000043 0.0000000034 0.0000000022 0.0000000019 0.0000000028 0.0000000037 0.0000000034 0.0000000025 0.0000000022 0.0000000021 0.0000000000
0.0068083860 0.0048907657 0.0035999031 0.0026614555 0.0020039017 0.0015260882 0.0011856555 0.0009339735 0.0007231082 0.0005781714 0.0004642050 0.0003714332 0.0003037750 0.0002485282 0.0002059294 0.0001869106 0.0001302339 0.0000927967 0.0000666567 0.0000499238 0.0000366826 0.0000277900 0.0000214694 0.0000165721 0.0000132073 0.0000102721 0.0000081821 0.0000065444 0.0000053292 0.0000044034 0.0000035409 0.0000029533 0.0000024420 0.0000020176 0.0000017163 0.0000014377 0.0000012191 0.0000010288 0.0000008793 0.0000007543 0.0000006435 0.0000005809 0.0000004877 0.0000004299 0.0000003744 0.0000003314 0.0000002875 0.0000002525 0.0000002145 0.0000001886 0.0000001720 0.0000001556 0.0000001325 0.0000001248 0.0000001063 0.0000000935 0.0000000829 0.0000000817 0.0000000697 0.0000000619 0.0000000569 0.0000000518 0.0000000506 0.0000000442 0.0000000422 0.0000000365 0.0000000343 0.0000000300 0.0000000289 0.0000000274 0.0000000245 0.0000000225 0.0000000210 0.0000000197 0.0000000191 0.0000000168 0.0000000161 0.0000000140 0.0000000120 0.0000000131 0.0000000127 0.0000000108 0.0000000097 0.0000000092 0.0000000088 0.0000000078 0.0000000074 0.0000000067 0.0000000061 0.0000000065 0.0000000064 0.0000000051 0.0000000048 0.0000000045 0.0000000000
0.0145154588 0.0104946700 0.0077657042 0.0057866811 0.0043917087 0.0033613136 0.0026189292 0.0020742453 0.0016159908 0.0013020297 0.0010498730 0.0008452138 0.0006941807 0.0005682136 0.0004723381 0.0004296639 0.0003015575 0.0002160616 0.0001576751 0.0001169079 0.0000872192 0.0000667371 0.0000515610 0.0000398186 0.0000313874 0.0000246190 0.0000201364 0.0000159784 0.0000131862 0.0000106993 0.0000089201 0.0000072915 0.0000060348 0.0000050417 0.0000043030 0.0000036182 0.0000030427 0.0000025834 0.0000022335 0.0000019410 0.0000016376 0.0000014126 0.0000012305 0.0000010690 0.0000009322 0.0000008020 0.0000007178 0.0000006139 0.0000005662 0.0000004817 0.0000004434 0.0000003956 0.0000003464 0.0000003102 0.0000002799 0.0000002461 0.0000002302 0.0000002018 0.0000001812 0.0000001686 0.0000001514 0.0000001457 0.0000001182 0.0000001164 0.0000001021 0.0000000979 0.0000000866 0.0000000800 0.0000000732 0.0000000703 0.0000000620 0.0000000588 0.0000000547 0.0000000504 0.0000000487 0.0000000437 0.0000000396 0.0000000386 0.0000000363 0.0000000322 0.0000000285 0.0000000301 0.0000000258 0.0000000239 0.0000000229 0.0000000205 0.0000000206 0.0000000181 0.0000000174 0.0000000162 0.0000000138 0.0000000127 0.0000000121 0.0000000108 0.0000000000
0.0067306511 0.0049091836 0.0036615451 0.0027417714 0.0020959527 0.0016111713 0.0012643870 0.0010040394 0.0007848310 0.0006321501 0.0005122176 0.0004146653 0.0003400168 0.0002790861 0.0002318362 0.0002107372 0.0001481261 0.0001065441 0.0000777472 0.0000573553 0.0000430308 0.0000328334 0.0000252308 0.0000196594 0.0000153098 0.0000120334 0.0000096765 0.0000077703 0.0000063704 0.0000051439 0.0000042337 0.0000034835 0.0000028855 0.0000024057 0.0000019758 0.0000016884 0.0000014448 0.0000012126 0.0000010377 0.0000008847 0.0000007607 0.0000006483 0.0000005518 0.0000004898 0.0000004317 0.0000003696 0.0000003226 0.0000002829 0.0000002530 0.0000002203 0.0000001979 0.0000001693 0.0000001535 0.0000001379 0.0000001211 0.0000001097 0.0000000953 0.0000000844 0.0000000782 0.0000000699 0.0000000645 0.0000000582 0.0000000551 0.0000000483 0.0000000445 0.0000000407 0.0000000387 0.0000000364 0.0000000325 0.0000000284 0.0000000256 0.0000000245 0.0000000243 0.0000000206 0.0000000201 0.0000000186 0.0000000179 0.0000000146 0.0000000144 0.0000000129 0.0000000115 0.0000000107 0.0000000105 0.0000000097 0.0000000094 0.0000000090 0.0000000078 0.0000000074 0.0000000067 0.0000000064 0.0000000057 0.0000000053 0.0000000055 0.0000000051 0.0000000000
0.0137082571 0.0098902832 0.0072856506 0.0054312146 0.0041266607 0.0031598548 0.0024622505 0.0019498308 0.0015166831 0.0012256356 0.0009930538 0.0008018056 0.0006578844 0.0005393282 0.0004486448 0.0004092799 0.0002875605 0.0002085577 0.0001528974 0.0001135304 0.0000860185 0.0000658985 0.0000508449 0.0000398924 0.0000317339 0.0000252852 0.0000203434 0.0000164466 0.0000135152 0.0000110787 0.0000091700 0.0000075410 0.0000063876 0.0000053432 0.0000045623 0.0000038544 0.0000033505 0.0000028194 0.0000024046 0.0000020676 0.0000018235 0.0000015558 0.0000013693 0.0000012003 0.0000010775 0.0000009265 0.0000008182 0.0000007396 0.0000006488 0.0000005722 0.0000005095 0.0000004462 0.0000004044 0.0000003516 0.0000003279 0.0000003043 0.0000002728 0.0000002407 0.0000002230 0.0000001984 0.0000001809 0.0000001585 0.0000001538 0.0000001384 0.0000001288 0.0000001143 0.0000001110 0.0000001001 0.0000000926 0.0000000867 0.0000000792 0.0000000731 0.0000000675 0.0000000640 0.0000000559 0.0000000516 0.0000000487 0.0000000466 0.0000000433 0.0000000388 0.0000000384 0.0000000363 0.0000000332 0.0000000305 0.0000000279 0.0000000269 0.0000000240 0.0000000229 0.0000000220 0.0000000208 0.0000000200 0.0000000184 0.0000000168 0.0000000167 0.0000000000
0.0185028523 0.0132707301 0.0097590510 0.0072221485 0.0054416577 0.0041449290 0.0032181079 0.0025362978 0.0019639721 0.0015787226 0.0012726800 0.0010187935 0.0008335496 0.0006782256 0.0005630509 0.0005120794 0.0003580077 0.0002554164 0.0001860520 0.0001377042 0.0001035717 0.0000790684 0.0000602579 0.0000472530 0.0000366168 0.0000297456 0.0000236031 0.0000190640 0.0000156522 0.0000128278 0.0000103911 0.0000087433 0.0000072853 0.0000061988 0.0000050941 0.0000044458 0.0000036178 0.0000031178 0.0000026196 0.0000022992 0.0000020027 0.0000017177 0.0000014729 0.0000013357 0.0000011503 0.0000009818 0.0000008671 0.0000007684 0.0000006742 0.0000006034 0.0000005463 0.0000004912 0.0000004319 0.0000003981 0.0000003562 0.0000003240 0.0000002914 0.0000002562 0.0000002328 0.0000002075 0.0000001841 0.0000001743 0.0000001605 0.0000001393 0.0000001306 0.0000001245 0.0000001162 0.0000000934 0.0000000972 0.0000000847 0.0000000848 0.0000000827 0.0000000751 0.0000000678 0.0000000695 0.0000000530 0.0000000526 0.0000000498 0.0000000478 0.0000000439 0.0000000423 0.0000000346 0.0000000306 0.0000000321 0.0000000300 0.0000000260 0.0000000252 0.0000000235 0.0000000230 0.0000000202 0.0000000187 0.0000000174 0.0000000175 0.0000000153 0.0000000000
0.0235898587 0.0170016304 0.0125284454 0.0092998823 0.0070336259 0.0053574367 0.0041640383 0.0032973720 0.0025597027 0.0020609820 0.0016698842 0.0013418789 0.0010939615 0.0008966019 0.0007470635 0.0006797108 0.0004772739 0.0003425233 0.0002504047 0.0001853012 0.0001392885 0.0001066000 0.0000824725 0.0000640986 0.0000504670 0.0000400721 0.0000323009 0.0000257473 0.0000208756 0.0000173694 0.0000144428 0.0000119736 0.0000097827 0.0000083191 0.0000069037 0.0000059577 0.0000050548 0.0000042601 0.0000037822 0.0000032240 0.0000027707 0.0000023949 0.0000020327 0.0000018179 0.0000015687 0.0000014236 0.0000012249 0.0000010872 0.0000009611 0.0000008222 0.0000007476 0.0000006632 0.0000005994 0.0000005323 0.0000004808 0.0000004255 0.0000003967 0.0000003512 0.0000003152 0.0000002953 0.0000002601 0.0000002511 0.0000002204 0.0000002009 0.0000001886 0.0000001733 0.0000001556 0.0000001462 0.0000001391 0.0000001207 0.0000001205 0.0000001021 0.0000001008 0.0000000857 0.0000000892 0.0000000784 0.0000000737 0.0000000636 0.0000000603 0.0000000539 0.0000000550 0.0000000514 0.0000000521 0.0000000473 0.0000000415 0.0000000369 0.0000000357 0.0000000339 0.0000000289 0.0000000293 0.0000000307 0.0000000260 0.0000000242 0.0000000221 0.0000000000
0.0149150936 0.0107396903 0.0079404466 0.0058803169 0.0044326097 0.0033764030 0.0026229817 0.0020647702 0.0016034132 0.0012893953 0.0010310426 0.0008252659 0.0006760244 0.0005499152 0.0004557746 0.0004156229 0.0002880925 0.0002038219 0.0001483945 0.0001096773 0.0000817650 0.0000612778 0.0000465177 0.0000363198 0.0000281938 0.0000225480 0.0000178111 0.0000144477 0.0000116320 0.0000093703 0.0000076235 0.0000063592 0.0000051994 0.0000043885 0.0000036326 0.0000030358 0.0000025515 0.0000022224 0.0000018610 0.0000015551 0.0000013518 0.0000011750 0.0000010430 0.0000008536 0.0000007728 0.0000006719 0.0000005804 0.0000005404 0.0000004494 0.0000004105 0.0000003288 0.0000003170 0.0000002685 0.0000002458 0.0000002214 0.0000001998 0.0000001862 0.0000001635 0.0000001376 0.0000001265 0.0000001165 0.0000001017 0.0000000991 0.0000000943 0.0000000865 0.0000000693 0.0000000712 0.0000000628 0.0000000603 0.0000000612 0.0000000491 0.0000000525 0.0000000429 0.0000000397 0.0000000342 0.0000000340 0.0000000331 0.0000000289 0.0000000286 0.0000000261 0.0000000221 0.0000000240 0.0000000197 0.0000000171 0.0000000167 0.0000000171 0.0000000151 0.0000000120 0.0000000146 0.0000000116 0.0000000115 0.0000000108 0.0000000103 0.0000000092 0.0000000000
0.0061470772 0.0044417616 0.0032741277 0.0024315018 0.0018406893 0.0014071758 0.0010940963 0.0008620675 0.0006677792 0.0005368631 0.0004316407 0.0003463626 0.0002824315 0.0002302720 0.0001911510 0.0001735426 0.0001208383 0.0000862095 0.0000627872 0.0000460480 0.0000342399 0.0000259966 0.0000198093 0.0000153938 0.0000120429 0.0000094948 0.0000076066 0.0000060056 0.0000048977 0.0000039776 0.0000032500 0.0000026645 0.0000021745 0.0000018586 0.0000015171 0.0000012825 0.0000011046 0.0000009138 0.0000007890 0.0000006769 0.0000005925 0.0000004935 0.0000004200 0.0000003622 0.0000003230 0.0000002830 0.0000002525 0.0000002138 0.0000002004 0.0000001683 0.0000001517 0.0000001309 0.0000001177 0.0000001020 0.0000000900 0.0000000813 0.0000000745 0.0000000678 0.0000000632 0.0000000521 0.0000000477 0.0000000435 0.0000000381 0.0000000369 0.0000000322 0.0000000273 0.0000000284 0.0000000258 0.0000000229 0.0000000228 0.0000000216 0.0000000195 0.0000000175 0.0000000160 0.0000000149 0.0000000145 0.0000000113 0.0000000121 0.0000000116 0.0000000104 0.0000000102 0.0000000086 0.0000000076 0.0000000080 0.0000000066 0.0000000073 0.0000000065 0.0000000056 0.0000000057 0.0000000054 0.0000000045 0.0000000044 0.0000000043 0.0000000042 0.0000000000
0.0109954014 0.0080213393 0.0059789627 0.0045021438 0.0034487802 0.0026620859 0.0020888876 0.0016679329 0.0013056434 0.0010623863 0.0008615192 0.0006981108 0.0005745590 0.0004739392 0.0003953800 0.0003606011 0.0002549365 0.0001842782 0.0001359000 0.0001010006 0.0000763429 0.0000583884 0.0000452481 0.0000354438 0.0000279962 0.0000222344 0.0000179659 0.0000144816 0.0000117730 0.0000096899 0.0000080001 0.0000065802 0.0000055514 0.0000046028 0.0000039251 0.0000033305 0.0000027553 0.0000023948 0.0000020631 0.0000017690 0.0000015322 0.0000013035 0.0000011344 0.0000009825 0.0000008872 0.0000007550 0.0000006662 0.0000005883 0.0000005175 0.0000004665 0.0000004094 0.0000003553 0.0000003278 0.0000002857 0.0000002548 0.0000002297 0.0000002058 0.0000001883 0.0000001675 0.0000001563 0.0000001406 0.0000001269 0.0000001179 0.0000001038 0.0000000959 0.0000000854 0.0000000813 0.0000000761 0.0000000694 0.0000000627 0.0000000583 0.0000000559 0.0000000505 0.0000000459 0.0000000431 0.0000000391 0.0000000375 0.0000000337 0.0000000315 0.0000000298 0.0000000271 0.0000000258 0.0000000238 0.0000000228 0.0000000218 0.0000000180 0.0000000185 0.0000000165 0.0000000159 0.0000000142 0.0000000140 0.0000000115 0.0000000121 0.0000000113 0.0000000000
0.0299969961 0.0211185141 0.0153484401 0.0112393646 0.0083605160 0.0062232416 0.0047757727 0.0036874065 0.0028412918 0.0022119828 0.0017830278 0.0014130762 0.0011405948 0.0009139721 0.0007529002 0.0006808322 0.0004636123 0.0003222999 0.0002285493 0.0001670425 0.0001213920 0.0000904978 0.0000678438 0.0000521643 0.0000404601 0.0000314860 0.0000245180 0.0000194725 0.0000158411 0.0000125084 0.0000101494 0.0000084240 0.0000068244 0.0000058411 0.0000048503 0.0000040356 0.0000033175 0.0000028707 0.0000022968 0.0000019962 0.0000016196 0.0000014740 0.0000012113 0.0000010951 0.0000008814 0.0000007858 0.0000006703 0.0000006254 0.0000005169 0.0000004337 0.0000004264 0.0000003562 0.0000003090 0.0000002631 0.0000002357 0.0000002428 0.0000001971 0.0000002018 0.0000001831 0.0000001708 0.0000001227 0.0000001520 0.0000001165 0.0000001130 0.0000000848 0.0000000930 0.0000000821 0.0000000792 0.0000000535 0.0000000805 0.0000000496 0.0000000384 0.0000000525 0.0000000418 0.0000000303 0.0000000292 0.0000000478 0.0000000397 0.0000000322 0.0000000321 0.0000000362 0.0000000228 0.0000000182 0.0000000190 0.0000000130 0.0000000122 0.0000000174 0.0000000147 0.0000000102 0.0000000057 0.0000000099 0.0000000110 0.0000000068 0.0000000032 0.0000000000
